split,image_filename,label_filename,num_objects,classes_present,class_names_present
train,IMG_04248.jpg,IMG_04248.txt,1,14,Pedestrian crosswalk
train,IMG_04249.jpg,IMG_04249.txt,1,14,Pedestrian crosswalk
train,IMG_04250.jpg,IMG_04250.txt,1,14,Pedestrian crosswalk
train,IMG_04251.jpg,IMG_04251.txt,1,14,Pedestrian crosswalk
train,IMG_04252.jpg,IMG_04252.txt,1,11,Manhole
train,IMG_04253.jpg,IMG_04253.txt,1,14,Pedestrian crosswalk
train,IMG_04254.jpg,IMG_04254.txt,1,12,Tree
train,IMG_04255.jpg,IMG_04255.txt,1,11,Manhole
train,IMG_04256.jpg,IMG_04256.txt,1,11,Manhole
train,IMG_04257.jpg,IMG_04257.txt,1,12,Tree
train,IMG_04258.jpg,IMG_04258.txt,1,12,Tree
train,IMG_04259.jpg,IMG_04259.txt,1,12,Tree
train,IMG_04260.jpg,IMG_04260.txt,1,12,Tree
train,IMG_04261.jpg,IMG_04261.txt,1,12,Tree
train,IMG_04262.jpg,IMG_04262.txt,1,12,Tree
train,IMG_04263.jpg,IMG_04263.txt,1,12,Tree
train,IMG_04264.jpg,IMG_04264.txt,1,12,Tree
train,IMG_04265.jpg,IMG_04265.txt,1,11,Manhole
train,IMG_04266.jpg,IMG_04266.txt,1,14,Pedestrian crosswalk
train,IMG_04267.jpg,IMG_04267.txt,1,14,Pedestrian crosswalk
train,IMG_04268.jpg,IMG_04268.txt,1,14,Pedestrian crosswalk
train,IMG_04269.jpg,IMG_04269.txt,1,12,Tree
train,IMG_04270.jpg,IMG_04270.txt,1,14,Pedestrian crosswalk
train,IMG_04271.jpg,IMG_04271.txt,1,11,Manhole
train,IMG_04272.jpg,IMG_04272.txt,1,14,Pedestrian crosswalk
train,IMG_04273.jpg,IMG_04273.txt,1,12,Tree
train,IMG_04274.jpg,IMG_04274.txt,1,12,Tree
train,IMG_04275.jpg,IMG_04275.txt,1,12,Tree
train,IMG_04276.jpg,IMG_04276.txt,2,3,Person
train,IMG_04277.jpg,IMG_04277.txt,2,3,Person
train,IMG_04278.jpg,IMG_04278.txt,2,3,Person
train,IMG_04279.jpg,IMG_04279.txt,1,12,Tree
train,IMG_04280.jpg,IMG_04280.txt,3,12,Tree
train,IMG_04281.jpg,IMG_04281.txt,1,11,Manhole
train,IMG_04282.jpg,IMG_04282.txt,1,11,Manhole
train,IMG_04283.jpg,IMG_04283.txt,1,14,Pedestrian crosswalk
train,IMG_04284.jpg,IMG_04284.txt,1,14,Pedestrian crosswalk
train,IMG_04285.jpg,IMG_04285.txt,1,11,Manhole
train,IMG_04286.jpg,IMG_04286.txt,1,14,Pedestrian crosswalk
train,IMG_04287.jpg,IMG_04287.txt,1,14,Pedestrian crosswalk
train,IMG_04288.jpg,IMG_04288.txt,1,14,Pedestrian crosswalk
train,IMG_04289.jpg,IMG_04289.txt,1,14,Pedestrian crosswalk
train,IMG_04290.jpg,IMG_04290.txt,1,14,Pedestrian crosswalk
train,IMG_04291.jpg,IMG_04291.txt,1,14,Pedestrian crosswalk
train,IMG_04292.jpg,IMG_04292.txt,1,14,Pedestrian crosswalk
train,IMG_04293.jpg,IMG_04293.txt,1,14,Pedestrian crosswalk
train,IMG_04294.jpg,IMG_04294.txt,1,14,Pedestrian crosswalk
train,IMG_04295.jpg,IMG_04295.txt,1,14,Pedestrian crosswalk
train,IMG_04296.jpg,IMG_04296.txt,1,14,Pedestrian crosswalk
train,IMG_04297.jpg,IMG_04297.txt,1,11,Manhole
train,IMG_04298.jpg,IMG_04298.txt,1,11,Manhole
train,IMG_04299.jpg,IMG_04299.txt,1,11,Manhole
train,IMG_04300.jpg,IMG_04300.txt,1,11,Manhole
train,IMG_04301.jpg,IMG_04301.txt,1,11,Manhole
train,IMG_04302.jpg,IMG_04302.txt,1,11,Manhole
train,IMG_04303.jpg,IMG_04303.txt,2,11,Manhole
train,IMG_04304.jpg,IMG_04304.txt,1,11,Manhole
train,IMG_04305.jpg,IMG_04305.txt,1,11,Manhole
train,IMG_04306.jpg,IMG_04306.txt,1,11,Manhole
train,IMG_04307.jpg,IMG_04307.txt,1,11,Manhole
train,IMG_04308.jpg,IMG_04308.txt,1,11,Manhole
train,IMG_04309.jpg,IMG_04309.txt,1,11,Manhole
train,IMG_04310.jpg,IMG_04310.txt,1,11,Manhole
train,IMG_04311.jpg,IMG_04311.txt,1,11,Manhole
train,IMG_04312.jpg,IMG_04312.txt,1,11,Manhole
train,IMG_04313.jpg,IMG_04313.txt,1,11,Manhole
train,IMG_04314.jpg,IMG_04314.txt,1,11,Manhole
train,IMG_04315.jpg,IMG_04315.txt,1,11,Manhole
train,IMG_04316.jpg,IMG_04316.txt,1,11,Manhole
train,IMG_04317.jpg,IMG_04317.txt,1,11,Manhole
train,IMG_04318.jpg,IMG_04318.txt,1,12,Tree
train,IMG_04319.jpg,IMG_04319.txt,1,11,Manhole
train,IMG_04320.jpg,IMG_04320.txt,1,14,Pedestrian crosswalk
train,IMG_04321.jpg,IMG_04321.txt,1,14,Pedestrian crosswalk
train,IMG_04322.jpg,IMG_04322.txt,1,4,Stairs
train,IMG_04323.jpg,IMG_04323.txt,1,14,Pedestrian crosswalk
train,IMG_04324.jpg,IMG_04324.txt,1,14,Pedestrian crosswalk
train,IMG_04325.jpg,IMG_04325.txt,1,14,Pedestrian crosswalk
train,IMG_04326.jpg,IMG_04326.txt,1,14,Pedestrian crosswalk
train,IMG_04327.jpg,IMG_04327.txt,1,14,Pedestrian crosswalk
train,IMG_04328.jpg,IMG_04328.txt,1,14,Pedestrian crosswalk
train,IMG_04329.jpg,IMG_04329.txt,1,11,Manhole
train,IMG_04330.jpg,IMG_04330.txt,1,14,Pedestrian crosswalk
train,IMG_04331.jpg,IMG_04331.txt,1,11,Manhole
train,IMG_04332.jpg,IMG_04332.txt,1,14,Pedestrian crosswalk
train,IMG_04333.jpg,IMG_04333.txt,1,14,Pedestrian crosswalk
train,IMG_04334.jpg,IMG_04334.txt,1,11,Manhole
train,IMG_04335.jpg,IMG_04335.txt,4,23,Chair
train,IMG_04336.jpg,IMG_04336.txt,4,23,Chair
train,IMG_04337.jpg,IMG_04337.txt,1,11,Manhole
train,IMG_04338.jpg,IMG_04338.txt,1,13,Guard rail
train,IMG_04339.jpg,IMG_04339.txt,1,13,Guard rail
train,IMG_04340.jpg,IMG_04340.txt,1,13,Guard rail
train,IMG_04341.jpg,IMG_04341.txt,1,13,Guard rail
train,IMG_04342.jpg,IMG_04342.txt,1,13,Guard rail
train,IMG_04343.jpg,IMG_04343.txt,1,13,Guard rail
train,IMG_04344.jpg,IMG_04344.txt,1,13,Guard rail
train,IMG_04345.jpg,IMG_04345.txt,1,13,Guard rail
train,IMG_04346.jpg,IMG_04346.txt,1,13,Guard rail
train,IMG_04347.jpg,IMG_04347.txt,1,13,Guard rail
train,IMG_04348.jpg,IMG_04348.txt,1,13,Guard rail
train,IMG_04349.jpg,IMG_04349.txt,1,13,Guard rail
train,IMG_04350.jpg,IMG_04350.txt,1,11,Manhole
train,IMG_04351.jpg,IMG_04351.txt,2,3,Person
train,IMG_04352.jpg,IMG_04352.txt,2,3,Person
train,IMG_04353.jpg,IMG_04353.txt,2,3,Person
train,IMG_04354.jpg,IMG_04354.txt,2,3,Person
train,IMG_04355.jpg,IMG_04355.txt,2,3,Person
train,IMG_04356.jpg,IMG_04356.txt,2,3,Person
train,IMG_04357.jpg,IMG_04357.txt,2,3,Person
train,IMG_04358.jpg,IMG_04358.txt,2,3,Person
train,IMG_04359.jpg,IMG_04359.txt,2,3,Person
train,IMG_04360.jpg,IMG_04360.txt,1,0,Bike
train,IMG_04361.jpg,IMG_04361.txt,2,3,Person
train,IMG_04362.jpg,IMG_04362.txt,2,3,Person
train,IMG_04363.jpg,IMG_04363.txt,2,3,Person
train,IMG_04364.jpg,IMG_04364.txt,1,13,Guard rail
train,IMG_04365.jpg,IMG_04365.txt,1,13,Guard rail
train,IMG_04366.jpg,IMG_04366.txt,1,13,Guard rail
train,IMG_04367.jpg,IMG_04367.txt,1,3,Person
train,IMG_04368.jpg,IMG_04368.txt,1,11,Manhole
train,IMG_04369.jpg,IMG_04369.txt,11,3,Person
train,IMG_04370.jpg,IMG_04370.txt,8,3,Person
train,IMG_04371.jpg,IMG_04371.txt,7,3,Person
train,IMG_04372.jpg,IMG_04372.txt,7,3,Person
train,IMG_04373.jpg,IMG_04373.txt,1,3,Person
train,IMG_04374.jpg,IMG_04374.txt,1,3,Person
train,IMG_04375.jpg,IMG_04375.txt,1,3,Person
train,IMG_04376.jpg,IMG_04376.txt,1,3,Person
train,IMG_04377.jpg,IMG_04377.txt,1,3,Person
train,IMG_04378.jpg,IMG_04378.txt,1,3,Person
train,IMG_04379.jpg,IMG_04379.txt,1,12,Tree
train,IMG_04380.jpg,IMG_04380.txt,1,18,Traffic Cone
train,IMG_04381.jpg,IMG_04381.txt,3,12,Tree
train,IMG_04382.jpg,IMG_04382.txt,1,12,Tree
train,IMG_04383.jpg,IMG_04383.txt,1,12,Tree
train,IMG_04384.jpg,IMG_04384.txt,1,14,Pedestrian crosswalk
train,IMG_04385.jpg,IMG_04385.txt,1,14,Pedestrian crosswalk
train,IMG_04386.jpg,IMG_04386.txt,1,12,Tree
train,IMG_04387.jpg,IMG_04387.txt,1,11,Manhole
train,IMG_04388.jpg,IMG_04388.txt,2,11,Manhole
train,IMG_04389.jpg,IMG_04389.txt,1,14,Pedestrian crosswalk
train,IMG_04390.jpg,IMG_04390.txt,1,14,Pedestrian crosswalk
train,IMG_04391.jpg,IMG_04391.txt,1,14,Pedestrian crosswalk
train,IMG_04392.jpg,IMG_04392.txt,2,23,Chair
train,IMG_04393.jpg,IMG_04393.txt,2,23,Chair
train,IMG_04394.jpg,IMG_04394.txt,4,3,Person
train,IMG_04395.jpg,IMG_04395.txt,4,3,Person
train,IMG_04396.jpg,IMG_04396.txt,4,3,Person
train,IMG_04397.jpg,IMG_04397.txt,3,3,Person
train,IMG_04398.jpg,IMG_04398.txt,3,3,Person
train,IMG_04399.jpg,IMG_04399.txt,3,3,Person
train,IMG_04400.jpg,IMG_04400.txt,1,12,Tree
train,IMG_04401.jpg,IMG_04401.txt,1,12,Tree
train,IMG_04402.jpg,IMG_04402.txt,4,12,Tree
train,IMG_04403.jpg,IMG_04403.txt,1,12,Tree
train,IMG_04404.jpg,IMG_04404.txt,1,0,Bike
train,IMG_04405.jpg,IMG_04405.txt,3,12,Tree
train,IMG_04406.jpg,IMG_04406.txt,1,12,Tree
train,IMG_04407.jpg,IMG_04407.txt,1,12,Tree
train,IMG_04408.jpg,IMG_04408.txt,1,11,Manhole
train,IMG_04409.jpg,IMG_04409.txt,1,14,Pedestrian crosswalk
train,IMG_04410.jpg,IMG_04410.txt,2,11,Manhole
train,IMG_04411.jpg,IMG_04411.txt,1,14,Pedestrian crosswalk
train,IMG_04412.jpg,IMG_04412.txt,1,14,Pedestrian crosswalk
train,IMG_04413.jpg,IMG_04413.txt,1,14,Pedestrian crosswalk
train,IMG_04414.jpg,IMG_04414.txt,1,14,Pedestrian crosswalk
train,IMG_04415.jpg,IMG_04415.txt,1,14,Pedestrian crosswalk
train,IMG_04416.jpg,IMG_04416.txt,1,14,Pedestrian crosswalk
train,IMG_04417.jpg,IMG_04417.txt,1,14,Pedestrian crosswalk
train,IMG_04418.jpg,IMG_04418.txt,1,14,Pedestrian crosswalk
train,IMG_04419.jpg,IMG_04419.txt,1,12,Tree
train,IMG_04420.jpg,IMG_04420.txt,2,23,Chair
train,IMG_04421.jpg,IMG_04421.txt,1,12,Tree
train,IMG_04422.jpg,IMG_04422.txt,1,12,Tree
train,IMG_04423.jpg,IMG_04423.txt,1,12,Tree
train,IMG_04424.jpg,IMG_04424.txt,1,12,Tree
train,IMG_04425.jpg,IMG_04425.txt,1,12,Tree
train,IMG_04426.jpg,IMG_04426.txt,4,12,Tree
train,IMG_04427.jpg,IMG_04427.txt,1,0,Bike
train,IMG_04428.jpg,IMG_04428.txt,1,11,Manhole
train,IMG_04429.jpg,IMG_04429.txt,1,11,Manhole
train,IMG_04430.jpg,IMG_04430.txt,1,11,Manhole
train,IMG_04431.jpg,IMG_04431.txt,1,14,Pedestrian crosswalk
train,IMG_04432.jpg,IMG_04432.txt,1,14,Pedestrian crosswalk
train,IMG_04433.jpg,IMG_04433.txt,1,14,Pedestrian crosswalk
train,IMG_04434.jpg,IMG_04434.txt,1,11,Manhole
train,IMG_04435.jpg,IMG_04435.txt,1,14,Pedestrian crosswalk
train,IMG_04436.jpg,IMG_04436.txt,1,14,Pedestrian crosswalk
train,IMG_04437.jpg,IMG_04437.txt,1,14,Pedestrian crosswalk
train,IMG_04438.jpg,IMG_04438.txt,1,14,Pedestrian crosswalk
train,IMG_04439.jpg,IMG_04439.txt,1,14,Pedestrian crosswalk
train,IMG_04440.jpg,IMG_04440.txt,1,14,Pedestrian crosswalk
train,IMG_04441.jpg,IMG_04441.txt,1,14,Pedestrian crosswalk
train,IMG_04442.jpg,IMG_04442.txt,2,23,Chair
train,IMG_04443.jpg,IMG_04443.txt,1,11,Manhole
train,IMG_04444.jpg,IMG_04444.txt,3,3,Person
train,IMG_04445.jpg,IMG_04445.txt,3,3,Person
train,IMG_04446.jpg,IMG_04446.txt,3,3,Person
train,IMG_04447.jpg,IMG_04447.txt,1,12,Tree
train,IMG_04448.jpg,IMG_04448.txt,1,12,Tree
train,IMG_04449.jpg,IMG_04449.txt,1,12,Tree
train,IMG_04450.jpg,IMG_04450.txt,1,12,Tree
train,IMG_04451.jpg,IMG_04451.txt,1,12,Tree
train,IMG_04452.jpg,IMG_04452.txt,3,12,Tree
train,IMG_04453.jpg,IMG_04453.txt,1,11,Manhole
train,IMG_04454.jpg,IMG_04454.txt,1,11,Manhole
train,IMG_04455.jpg,IMG_04455.txt,1,12,Tree
train,IMG_04456.jpg,IMG_04456.txt,1,14,Pedestrian crosswalk
train,IMG_04457.jpg,IMG_04457.txt,1,3,Person
train,IMG_04458.jpg,IMG_04458.txt,1,3,Person
train,IMG_04459.jpg,IMG_04459.txt,1,3,Person
train,IMG_04460.jpg,IMG_04460.txt,1,12,Tree
train,IMG_04461.jpg,IMG_04461.txt,3,12,Tree
train,IMG_04462.jpg,IMG_04462.txt,5,3,Person
train,IMG_04463.jpg,IMG_04463.txt,1,12,Tree
train,IMG_04464.jpg,IMG_04464.txt,1,3,Person
train,IMG_04465.jpg,IMG_04465.txt,1,3,Person
train,IMG_04466.jpg,IMG_04466.txt,1,3,Person
train,IMG_04467.jpg,IMG_04467.txt,1,12,Tree
train,IMG_04468.jpg,IMG_04468.txt,1,12,Tree
train,IMG_04469.jpg,IMG_04469.txt,1,12,Tree
train,IMG_04470.jpg,IMG_04470.txt,1,12,Tree
train,IMG_04471.jpg,IMG_04471.txt,1,12,Tree
train,IMG_04472.jpg,IMG_04472.txt,1,14,Pedestrian crosswalk
train,IMG_04473.jpg,IMG_04473.txt,1,14,Pedestrian crosswalk
train,IMG_04474.jpg,IMG_04474.txt,1,14,Pedestrian crosswalk
train,IMG_04475.jpg,IMG_04475.txt,1,14,Pedestrian crosswalk
train,IMG_04476.jpg,IMG_04476.txt,1,14,Pedestrian crosswalk
train,IMG_04477.jpg,IMG_04477.txt,1,14,Pedestrian crosswalk
train,IMG_04478.jpg,IMG_04478.txt,1,12,Tree
train,IMG_04479.jpg,IMG_04479.txt,2,23,Chair
train,IMG_04480.jpg,IMG_04480.txt,2,23,Chair
train,IMG_04481.jpg,IMG_04481.txt,1,11,Manhole
train,IMG_04482.jpg,IMG_04482.txt,1,11,Manhole
train,IMG_04483.jpg,IMG_04483.txt,1,12,Tree
train,IMG_04484.jpg,IMG_04484.txt,1,12,Tree
train,IMG_04485.jpg,IMG_04485.txt,1,12,Tree
train,IMG_04486.jpg,IMG_04486.txt,1,3,Person
train,IMG_04487.jpg,IMG_04487.txt,1,3,Person
train,IMG_04488.jpg,IMG_04488.txt,1,3,Person
train,IMG_04489.jpg,IMG_04489.txt,1,0,Bike
train,IMG_04490.jpg,IMG_04490.txt,1,12,Tree
train,IMG_04491.jpg,IMG_04491.txt,3,12,Tree
train,IMG_04492.jpg,IMG_04492.txt,3,12,Tree
train,IMG_04493.jpg,IMG_04493.txt,1,11,Manhole
train,IMG_04494.jpg,IMG_04494.txt,1,4,Stairs
train,IMG_04495.jpg,IMG_04495.txt,1,14,Pedestrian crosswalk
train,IMG_04496.jpg,IMG_04496.txt,1,14,Pedestrian crosswalk
train,IMG_04497.jpg,IMG_04497.txt,1,14,Pedestrian crosswalk
train,IMG_04498.jpg,IMG_04498.txt,1,14,Pedestrian crosswalk
train,IMG_04499.jpg,IMG_04499.txt,1,12,Tree
train,IMG_04500.jpg,IMG_04500.txt,1,14,Pedestrian crosswalk
train,IMG_04501.jpg,IMG_04501.txt,1,11,Manhole
train,IMG_04502.jpg,IMG_04502.txt,1,14,Pedestrian crosswalk
train,IMG_04503.jpg,IMG_04503.txt,3,23,Chair
train,IMG_04504.jpg,IMG_04504.txt,3,23,Chair
train,IMG_04505.jpg,IMG_04505.txt,1,0,Bike
train,IMG_04506.jpg,IMG_04506.txt,1,0,Bike
train,IMG_04507.jpg,IMG_04507.txt,1,12,Tree
train,IMG_04508.jpg,IMG_04508.txt,1,12,Tree
train,IMG_04509.jpg,IMG_04509.txt,1,12,Tree
train,IMG_04510.jpg,IMG_04510.txt,1,12,Tree
train,IMG_04511.jpg,IMG_04511.txt,1,12,Tree
train,IMG_04512.jpg,IMG_04512.txt,1,12,Tree
train,IMG_04513.jpg,IMG_04513.txt,1,12,Tree
train,IMG_04514.jpg,IMG_04514.txt,1,11,Manhole
train,IMG_04515.jpg,IMG_04515.txt,1,12,Tree
train,IMG_04516.jpg,IMG_04516.txt,1,14,Pedestrian crosswalk
train,IMG_04517.jpg,IMG_04517.txt,1,14,Pedestrian crosswalk
train,IMG_04518.jpg,IMG_04518.txt,1,14,Pedestrian crosswalk
train,IMG_04519.jpg,IMG_04519.txt,1,14,Pedestrian crosswalk
train,IMG_04520.jpg,IMG_04520.txt,1,14,Pedestrian crosswalk
train,IMG_04521.jpg,IMG_04521.txt,1,14,Pedestrian crosswalk
train,IMG_04522.jpg,IMG_04522.txt,1,11,Manhole
train,IMG_04523.jpg,IMG_04523.txt,1,14,Pedestrian crosswalk
train,IMG_04524.jpg,IMG_04524.txt,1,12,Tree
train,IMG_04525.jpg,IMG_04525.txt,1,14,Pedestrian crosswalk
train,IMG_04526.jpg,IMG_04526.txt,3,23,Chair
train,IMG_04527.jpg,IMG_04527.txt,1,11,Manhole
train,IMG_04528.jpg,IMG_04528.txt,1,12,Tree
train,IMG_04529.jpg,IMG_04529.txt,1,12,Tree
train,IMG_04530.jpg,IMG_04530.txt,1,12,Tree
train,IMG_04531.jpg,IMG_04531.txt,1,11,Manhole
train,IMG_04532.jpg,IMG_04532.txt,1,11,Manhole
train,IMG_04533.jpg,IMG_04533.txt,1,14,Pedestrian crosswalk
train,IMG_04534.jpg,IMG_04534.txt,1,14,Pedestrian crosswalk
train,IMG_04535.jpg,IMG_04535.txt,1,12,Tree
train,IMG_04536.jpg,IMG_04536.txt,1,14,Pedestrian crosswalk
train,IMG_04537.jpg,IMG_04537.txt,1,14,Pedestrian crosswalk
train,IMG_04538.jpg,IMG_04538.txt,1,14,Pedestrian crosswalk
train,IMG_04539.jpg,IMG_04539.txt,1,11,Manhole
train,IMG_04540.jpg,IMG_04540.txt,1,14,Pedestrian crosswalk
train,IMG_04541.jpg,IMG_04541.txt,1,14,Pedestrian crosswalk
train,IMG_04542.jpg,IMG_04542.txt,1,14,Pedestrian crosswalk
train,IMG_04543.jpg,IMG_04543.txt,2,23,Chair
train,IMG_04544.jpg,IMG_04544.txt,1,11,Manhole
train,IMG_04545.jpg,IMG_04545.txt,2,23,Chair
train,IMG_04546.jpg,IMG_04546.txt,2,13,Guard rail
train,IMG_04547.jpg,IMG_04547.txt,2,13,Guard rail
train,IMG_04548.jpg,IMG_04548.txt,2,13,Guard rail
train,IMG_04549.jpg,IMG_04549.txt,2,13,Guard rail
train,IMG_04550.jpg,IMG_04550.txt,2,13,Guard rail
train,IMG_04551.jpg,IMG_04551.txt,2,13,Guard rail
train,IMG_04552.jpg,IMG_04552.txt,1,12,Tree
train,IMG_04553.jpg,IMG_04553.txt,1,12,Tree
train,IMG_04554.jpg,IMG_04554.txt,1,14,Pedestrian crosswalk
train,IMG_04555.jpg,IMG_04555.txt,1,14,Pedestrian crosswalk
train,IMG_04556.jpg,IMG_04556.txt,1,14,Pedestrian crosswalk
train,IMG_04557.jpg,IMG_04557.txt,1,14,Pedestrian crosswalk
train,IMG_04558.jpg,IMG_04558.txt,1,14,Pedestrian crosswalk
train,IMG_04559.jpg,IMG_04559.txt,1,12,Tree
train,IMG_04560.jpg,IMG_04560.txt,1,14,Pedestrian crosswalk
train,IMG_04561.jpg,IMG_04561.txt,1,14,Pedestrian crosswalk
train,IMG_04562.jpg,IMG_04562.txt,1,14,Pedestrian crosswalk
train,IMG_04563.jpg,IMG_04563.txt,1,14,Pedestrian crosswalk
train,IMG_04564.jpg,IMG_04564.txt,1,14,Pedestrian crosswalk
train,IMG_04565.jpg,IMG_04565.txt,1,14,Pedestrian crosswalk
train,IMG_04566.jpg,IMG_04566.txt,1,14,Pedestrian crosswalk
train,IMG_04567.jpg,IMG_04567.txt,1,14,Pedestrian crosswalk
train,IMG_04568.jpg,IMG_04568.txt,4,11,Manhole
train,IMG_04569.jpg,IMG_04569.txt,2,23,Chair
train,IMG_04570.jpg,IMG_04570.txt,1,13,Guard rail
train,IMG_04571.jpg,IMG_04571.txt,1,13,Guard rail
train,IMG_04572.jpg,IMG_04572.txt,1,13,Guard rail
train,IMG_04573.jpg,IMG_04573.txt,1,13,Guard rail
train,IMG_04574.jpg,IMG_04574.txt,1,13,Guard rail
train,IMG_04575.jpg,IMG_04575.txt,1,13,Guard rail
train,IMG_04576.jpg,IMG_04576.txt,1,0,Bike
train,IMG_04577.jpg,IMG_04577.txt,1,0,Bike
train,IMG_04578.jpg,IMG_04578.txt,1,0,Bike
train,IMG_04579.jpg,IMG_04579.txt,1,0,Bike
train,IMG_04580.jpg,IMG_04580.txt,2,12,Tree
train,IMG_04581.jpg,IMG_04581.txt,1,12,Tree
train,IMG_04582.jpg,IMG_04582.txt,12,3,Person
train,IMG_04583.jpg,IMG_04583.txt,12,3,Person
train,IMG_04584.jpg,IMG_04584.txt,12,3,Person
train,IMG_04585.jpg,IMG_04585.txt,1,12,Tree
train,IMG_04586.jpg,IMG_04586.txt,2,12,Tree
train,IMG_04587.jpg,IMG_04587.txt,1,12,Tree
train,IMG_04588.jpg,IMG_04588.txt,1,11,Manhole
train,IMG_04589.jpg,IMG_04589.txt,1,14,Pedestrian crosswalk
train,IMG_04590.jpg,IMG_04590.txt,1,14,Pedestrian crosswalk
train,IMG_04591.jpg,IMG_04591.txt,1,14,Pedestrian crosswalk
train,IMG_04592.jpg,IMG_04592.txt,1,14,Pedestrian crosswalk
train,IMG_04593.jpg,IMG_04593.txt,1,14,Pedestrian crosswalk
train,IMG_04594.jpg,IMG_04594.txt,1,14,Pedestrian crosswalk
train,IMG_04595.jpg,IMG_04595.txt,1,12,Tree
train,IMG_04596.jpg,IMG_04596.txt,1,11,Manhole
train,IMG_04597.jpg,IMG_04597.txt,2,23,Chair
train,IMG_04598.jpg,IMG_04598.txt,1,11,Manhole
train,IMG_04599.jpg,IMG_04599.txt,1,11,Manhole
train,IMG_04600.jpg,IMG_04600.txt,1,11,Manhole
train,IMG_04601.jpg,IMG_04601.txt,1,11,Manhole
train,IMG_04602.jpg,IMG_04602.txt,1,11,Manhole
train,IMG_04603.jpg,IMG_04603.txt,5,"7,13","Road,Guard rail"
train,IMG_04604.jpg,IMG_04604.txt,1,11,Manhole
train,IMG_04605.jpg,IMG_04605.txt,1,11,Manhole
train,IMG_04606.jpg,IMG_04606.txt,1,11,Manhole
train,IMG_04607.jpg,IMG_04607.txt,1,11,Manhole
train,IMG_04608.jpg,IMG_04608.txt,1,11,Manhole
train,IMG_04609.jpg,IMG_04609.txt,1,11,Manhole
train,IMG_04610.jpg,IMG_04610.txt,6,3,Person
train,IMG_04611.jpg,IMG_04611.txt,6,3,Person
train,IMG_04612.jpg,IMG_04612.txt,6,3,Person
train,IMG_04613.jpg,IMG_04613.txt,1,11,Manhole
train,IMG_04614.jpg,IMG_04614.txt,1,11,Manhole
train,IMG_04615.jpg,IMG_04615.txt,1,11,Manhole
train,IMG_04616.jpg,IMG_04616.txt,1,11,Manhole
train,IMG_04617.jpg,IMG_04617.txt,1,11,Manhole
train,IMG_04618.jpg,IMG_04618.txt,1,11,Manhole
train,IMG_04619.jpg,IMG_04619.txt,1,11,Manhole
train,IMG_04620.jpg,IMG_04620.txt,1,11,Manhole
train,IMG_04621.jpg,IMG_04621.txt,1,11,Manhole
train,IMG_04622.jpg,IMG_04622.txt,1,11,Manhole
train,IMG_04623.jpg,IMG_04623.txt,1,2,Car
train,IMG_04624.jpg,IMG_04624.txt,1,14,Pedestrian crosswalk
train,IMG_04625.jpg,IMG_04625.txt,1,14,Pedestrian crosswalk
train,IMG_04626.jpg,IMG_04626.txt,1,14,Pedestrian crosswalk
train,IMG_04627.jpg,IMG_04627.txt,1,14,Pedestrian crosswalk
train,IMG_04628.jpg,IMG_04628.txt,1,14,Pedestrian crosswalk
train,IMG_04629.jpg,IMG_04629.txt,1,14,Pedestrian crosswalk
train,IMG_04630.jpg,IMG_04630.txt,1,14,Pedestrian crosswalk
train,IMG_04631.jpg,IMG_04631.txt,1,14,Pedestrian crosswalk
train,IMG_04632.jpg,IMG_04632.txt,1,11,Manhole
train,IMG_04633.jpg,IMG_04633.txt,1,14,Pedestrian crosswalk
train,IMG_04634.jpg,IMG_04634.txt,1,11,Manhole
train,IMG_04635.jpg,IMG_04635.txt,1,11,Manhole
train,IMG_04636.jpg,IMG_04636.txt,2,23,Chair
train,IMG_04637.jpg,IMG_04637.txt,1,11,Manhole
train,IMG_04638.jpg,IMG_04638.txt,2,23,Chair
train,IMG_04639.jpg,IMG_04639.txt,1,3,Person
train,IMG_04640.jpg,IMG_04640.txt,1,0,Bike
train,IMG_04641.jpg,IMG_04641.txt,1,12,Tree
train,IMG_04642.jpg,IMG_04642.txt,1,11,Manhole
train,IMG_04643.jpg,IMG_04643.txt,1,12,Tree
train,IMG_04644.jpg,IMG_04644.txt,3,12,Tree
train,IMG_04645.jpg,IMG_04645.txt,1,12,Tree
train,IMG_04646.jpg,IMG_04646.txt,2,3,Person
train,IMG_04647.jpg,IMG_04647.txt,2,3,Person
train,IMG_04648.jpg,IMG_04648.txt,2,3,Person
train,IMG_04649.jpg,IMG_04649.txt,1,12,Tree
train,IMG_04650.jpg,IMG_04650.txt,3,14,Pedestrian crosswalk
train,IMG_04651.jpg,IMG_04651.txt,3,14,Pedestrian crosswalk
train,IMG_04652.jpg,IMG_04652.txt,3,14,Pedestrian crosswalk
train,IMG_04653.jpg,IMG_04653.txt,3,14,Pedestrian crosswalk
train,IMG_04654.jpg,IMG_04654.txt,3,14,Pedestrian crosswalk
train,IMG_04655.jpg,IMG_04655.txt,1,12,Tree
train,IMG_04656.jpg,IMG_04656.txt,3,14,Pedestrian crosswalk
train,IMG_04657.jpg,IMG_04657.txt,3,14,Pedestrian crosswalk
train,IMG_04658.jpg,IMG_04658.txt,3,14,Pedestrian crosswalk
train,IMG_04659.jpg,IMG_04659.txt,3,14,Pedestrian crosswalk
train,IMG_04660.jpg,IMG_04660.txt,3,14,Pedestrian crosswalk
train,IMG_04661.jpg,IMG_04661.txt,3,14,Pedestrian crosswalk
